RUL_Years,Prior_PDF,Intermediate_PDF,Posterior_PDF
16.362725450901802,0.09075810635583478,0.02216381400279996,4.887634535981383e-09
16.392785571142284,0.09023009791539384,0.02138059770113731,3.826965602996771e-09
16.422845691382765,0.08969854451790826,0.020619307028228822,2.9916634368970127e-09
16.452905811623246,0.08916354523232754,0.019879578304719203,2.334926690181926e-09
16.482965931863728,0.08862519930060994,0.019161043135483783,1.8194331631365241e-09
16.51302605210421,0.08808360610749745,0.018463328982263615,1.4154720698040554e-09
16.543086172344687,0.08753886515042011,0.01778605972135347,1.0994331891201085e-09
16.57314629258517,0.08699107600954092,0.01712885618596702,8.525870324547012e-10
16.60320641282565,0.08644033831795575,0.016491336692947667,6.601018405559437e-10
16.633266533066134,0.08588675173205751,0.015873117553531102,5.102529279427707e-10
16.663326653306612,0.0853304159020801,0.01527381356791495,3.9378793706844763e-10
16.693386773547093,0.08477143044283034,0.014693038503421229,3.034182170249139e-10
16.723446893787575,0.08420989490462312,0.0141304055560861,2.3341203053277723e-10
16.753507014028056,0.08364590874442838,0.013585527795542226,1.7926981174626347e-10
16.783567134268537,0.08307957129724312,0.013058018593100124,1.3746540917648139e-10
16.813627254509015,0.08251098174769864,0.012547492032969364,1.0524029015628629e-10
16.8436873747495,0.08194023910191399,0.012053563306594645,8.044017105835237e-11
16.873747494989978,0.08136744215960778,0.011575849090116731,6.1385567490232e-11
16.903807615230463,0.08079268948647575,0.011113967904996556,4.6769411557411643e-11
16.93386773547094,0.08021607938684874,0.010667540461877097,3.557622616616283e-11
16.96392785571142,0.07963770987663654,0.010236189987780073,2.701843502246556e-11
16.993987975951903,0.07905767865657179,0.009819542536768986,2.048626770321033e-11
17.024048096192384,0.07847608308576044,0.0094172272842312,1.550843014214712e-11
17.054108216432866,0.07789302015554976,0.009028876804960246,1.1721283591740038e-11
17.084168336673347,0.07730858646372275,0.008654127335241492,8.844735504711946e-12
17.11422845691383,0.07672287818902808,0.008292619019167278,6.6634150853840545e-12
17.144288577154306,0.07613599106605397,0.007943996139428361,5.012001891228755e-12
17.17434869739479,0.07554802036045445,0.00760790733284741,3.763812027004049e-12
17.20440881763527,0.07495906084453748,0.007284005790939932,2.821934740635787e-12
17.234468937875754,0.0743692067732203,0.006971949445801891,2.112362006723211e-12
17.26452905811623,0.07377855186036346,0.0066714011416425046,1.5786725955157485e-12
17.294589178356713,0.07318718925548676,0.0063820287922902496,1.1779263404183971e-12
17.324649298597194,0.07259521152087847,0.006103505525017134,8.774988133708365e-13
17.354709418837675,0.07200271060910172,0.005835509811034153,6.526454028304555e-13
17.384769539078157,0.07140977784090645,0.005577725583023139,4.846300835586678e-13
17.414829659318634,0.07081650388355269,0.005329842340078254,3.5929055193274995e-13
17.44488977955912,0.0702229787295515,0.005091555240438008,2.659399392946253e-13
17.474949899799597,0.06962929167583022,0.0048625651823960385,1.965276561279644e-13
17.505010020040082,0.06903553130332564,0.0046425788737824054,1.4499937320781052e-13
17.53507014028056,0.06844178545701371,0.00443130889041435,1.068097543373341e-13
17.56513026052104,0.06784814122637725,0.004228473723915215,7.855214495837181e-14
17.595190380761522,0.06725468492631985,0.0040337978193059005,5.767764527144191e-14
17.625250501002004,0.06666150207852801,0.0038470116027715406,4.228237133094447e-14
17.655310621242485,0.06606867739328753,0.0036678515000083648,3.0946639168490866e-14
17.685370741482963,0.06547629475175722,0.0034960599455541733,2.2613614656132483e-14
17.715430861723448,0.06488443718870372,0.003331385383504499,1.649790599068905e-14
17.745490981963925,0.06429318687570247,0.00317358226001486,1.2016832362874797e-14
17.77555110220441,0.06370262510480477,0.0030224110079852557,8.738834647217518e-15
17.805611222444888,0.06311283227267836,0.002877638024321084,6.344821112772753e-15
17.83567134268537,0.06252388786521947,0.0027390356401581425,4.5992559951769435e-15
17.86573146292585,0.06193587044264292,0.002606382084436407,3.3285733003920652e-15
17.895791583166332,0.061348857625049734,0.002479461441199941,2.405088204241185e-15
17.925851703406813,0.06076292607847504,0.002358063600995019,1.7350269794161034e-15
17.955911823647295,0.06017815150141816,0.0022419842067315982,1.2496367752036538e-15
17.985971943887776,0.05959460861185587,0.0021310245943659926,8.985943911561162e-16
18.016032064128254,0.05901237113474002,0.002024991728755061,6.451280874233163e-16
18.04609218436874,0.05843151178998011,0.0019236981350241736,4.624135360321892e-16
18.076152304609217,0.05785210228091268,0.0018269618257831422,3.3091577249271416e-16
18.1062124248497,0.05727421328325509,0.001734606224514861,2.3643226212909793e-16
18.13627254509018,0.05669791443454763,0.0016464600854537168,1.6865466116405194e-16
18.16633266533066,0.05612327432407967,0.0015623574102601556,1.201136322735704e-16
18.196392785571142,0.05555036048330304,0.0014821373617898085,8.540604152978526e-17
18.226452905811623,0.05497923937672939,0.0014056441752449433,6.062995238922995e-17
18.256513026052104,0.05440997639331206,0.0013327270669869012,4.297226072803806e-17
18.286573146292582,0.05384263583831076,0.0012632401412782082,3.040825635891573e-17
18.316633266533067,0.05327728092563742,0.0011970422952130306,2.1483111120245074e-17
18.346693386773545,0.05271397377068314,0.001133997122085025,1.5153228518185265e-17
18.37675350701403,0.05215277538362122,0.0010739728134311094,1.0671255333263651e-17
18.406813627254508,0.05159374566318854,0.0010168420599804945,7.502883296728103e-18
18.43687374749499,0.05103694339093834,0.0009624819517274709,5.266756162413587e-18
18.46693386773547,0.050482426225966055,0.0009107738773374244,3.691140477114534e-18
18.49699398797595,0.049930250700102596,0.000861603423085024,2.582737549351119e-18
18.527054108216433,0.0493804722135733,0.000814860271514237,1.8042732915252186e-18
18.557114228456914,0.048833145031119504,0.0007704380999999839,1.2584231676485069e-18
18.587174348697395,0.04828832227857894,0.000728234479381847,8.76301249177746e-19
18.617234468937873,0.047746055939921726,0.0006881507728308332,6.092317065790005e-19
18.647294589178358,0.04720639685473769,0.0006500920351009859,4.2287684455005106e-19
18.677354709418836,0.046669394716172534,0.0006139669123087533,2.930540001426489e-19
18.707414829659317,0.04613509806930609,0.0005796875423738815,2.0276068205608798e-19
18.7374749498998,0.0456035543099715,0.000547169456247361,1.4006259681669053e-19
18.76753507014028,0.045074809684008295,0.000516331480043116,9.659684583668278e-20
18.79759519038076,0.04454890928694615,0.0004870956381821984,6.651292673283273e-20
18.827655310621243,0.04402589706411387,0.000459387057650091,4.572476813105712e-20
18.857715430861724,0.04350581581116904,0.00043313387346000673,3.1383350444206934e-20
18.8877755511022,0.04298870717504284,0.0004082671354075411,2.150549493266233e-20
18.917835671342687,0.042474611655294606,0.00038472071619471184,1.4713023156235537e-20
18.947895791583164,0.04196356860587197,0.00036243122099445887,1.0049784195199251e-20
18.97795591182365,0.04145561623726835,0.0003413378985197024,6.853523314293009e-21
19.008016032064127,0.040950791619075666,0.00032138255365478916,4.666307924040415e-21
19.03807615230461,0.04044913068292252,0.00030250946170052895,3.1720150151063246e-21
19.06813627254509,0.03995066822579546,0.00028466528427831993,2.1527788392613306e-21
19.09819639278557,0.03945543791373464,0.0002677989869327888,1.45869985003947e-21
19.128256513026052,0.03896347228589874,0.0002518617584670339,9.868128627335878e-22
19.15831663326653,0.03847480275899301,0.00023680693203918,6.665089815267304e-22
19.188376753507015,0.03798945963205303,0.0002225899080439382,4.494481027587195e-22
19.218436873747493,0.03750747209157918,0.00020916807879812338,3.0259060372790365e-22
19.248496993987978,0.03702886821701294,0.0001965007550444328,2.0339190556029695e-22
19.278557114228455,0.036553674986551196,0.00018454909428364586,1.364942113412075e-22
19.308617234468937,0.03608191828328843,0.00017327603094115365,9.1452828656205e-23
19.338677354709418,0.03561362290168305,0.0001626462083700765,6.117618537030276e-23
19.3687374749499,0.03514881255433851,0.00015262591268947308,4.0857330193788023e-23
19.39879759519038,0.034687509879093324,0.00014318300845285125,2.7243312788325045e-23
19.428857715430862,0.0342297364464127,0.0001342868761389902,1.8136446116384427e-23
19.458917835671343,0.03377551276707431,0.00012590835145413274,1.2054433464106533e-23
19.48897795591182,0.03332485830014132,0.00011801966643185861,7.999148501173076e-24
19.519038076152306,0.03287779146121487,0.00011059439231439483,5.2995995625584516e-24
19.549098196392784,0.03243432963095978,0.00010360738419678653,3.505457392172645e-24
19.57915831663327,0.031994489163894066,9.703472741312632e-05,2.3149876096741397e-24
19.609218436873746,0.03155828539743764,9.085368564213761e-05,1.5263530191588457e-24
19.639278557114228,0.031125732661209597,8.504265070749551e-05,1.0047630375604877e-24
19.66933867735471,0.030696844286569602,7.958109404671334e-05,6.603507133312041e-25
19.69939879759519,0.030271632616393675,7.444951982086541e-05,4.332993059732424e-25
19.72945891783567,0.029850109015077876,6.962941963613115e-05,2.838596588568747e-25
19.75951903807615,0.029432283878762264,6.510322884694316e-05,1.8566143402394088e-25
19.789579158316634,0.02901816664576717,6.0854284409477086e-05,1.212389218445568e-25
19.819639278557112,0.028607765807235154,5.6866784253335336e-05,7.904324689299427e-26
19.849699398797597,0.02820108891796947,5.3125748138456314e-05,5.145052594881274e-26
19.879759519038075,0.027798142607463834,4.961697996367792e-05,3.3436222507490276e-26
19.909819639278556,0.02739893259111318,4.6327031492784955e-05,2.169436464591549e-26
19.939879759519037,0.027003463681600635,4.324316746348584e-05,1.405332227066403e-26
19.96993987975952,0.02661173980045111,4.0353332044395836e-05,9.08894376902306e-27
20.0,0.026223763989745158,3.764611660489869e-05,5.868811605901012e-27
